Brand,Model,Company,1 stars,2 stars,4 stars,3 stars,5 stars,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),HDMI Port,Ethernet,Price_Clean,RAM_GB,Screen_Size_inch,Base_Clock_Speed_GHz,Total_Ratings
HP,Pavilion 15-ab030tx,hp,0,0,25,25,50,0.0,Blizzard White,Windows 8.1,1TB,15-ab030tx,Intel Core i5 5th Gen 5200U,Nvidia GeForce 940M,Yes,0.0,1920x1080 pixels,802.11 b/g/n,2.29,384.50 x 261.20 x 25.10,4.0,3.0,Pavilion,Yes,0.0,"HP Pavilion 15-AB030TX Laptop (1000GB HDD, Intel Core i5, White)",Unknown,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,50000,8.0,15.6,2.2,4.0
Asus,ROG CN430T-GL552VW,asus,3,3,25,3,67,0.0,Grey,Windows 10 Home,1TB,CN430T-GL552VW,Intel Core i7 6th Gen 6700HQ,Nvidia GeForce GTX 960M,Yes,0.0,1920x1080 pixels,802.11 b/g/n,2.59,385.00 x 255.00 x 32.40,4.0,1.0,ROG,Yes,0.0,"Asus Rog GL552VW-CN430T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Grey, 15.6 inch)",Unknown,4,Unknown,1 x USB 2.0,6MB,Yes,Yes,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,89990,8.0,15.6,2.6,36.0
Asus,K555LB-DM109T,asus,0,20,20,0,60,0.0,Black Metal,Windows 10 Home,1TB,K555LB-DM109T,Intel Core i5 5th Gen 5200U,Nvidia GeForce 940M,Yes,0.0,1920x1080 pixels,Unknown,2.4,382.00 x 256.00 x 25.80,2.1,3.0,K Series,Yes,0.0,"Asus K555LB-DM109T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Blue, 15.6 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Unknown,Yes,Yes,Yes,Standard,10/100/1000 Base T,49700,8.0,15.6,2.2,5.0
Asus,X550CC-XO072D,asus,0,0,38,13,50,0.0,Dark Grey,Windows 8.1,500GB,X550CC-XO072D,Intel Core i3 3rd Gen 3217U,Nvidia GeForce 920MX,Yes,0.0,1366x768 pixels,802.11 ac,2.3,380.00 x 251.00 x 31.70,4.1,2.0,Unknown,Yes,0.0,"Asus X550CC-XO072D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i3, Grey, 15.6 inch)",Unknown,4,Touchpad,"1 x USB 2.0, 1 x USB 3.0",3MB,Yes,Yes,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,32100,4.0,15.6,1.8,8.0
Asus,S56CM-XO177H,asus,0,0,57,14,29,0.0,Black,Windows 8,500GB,S56CM-XO177H,Intel Core i3 3rd Gen 3217U,Nvidia GeForce 635M,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.3,380.00 x 266.00 x 21.00,4.0,2.0,S Series,Yes,0.0,"Asus S56CM-XO177H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Silver, 22 inch)",Unknown,4,Touchpad,2 x USB 2.0,3MB,Unknown,Yes,Yes,Yes,Standard,10/100/1000 Base T,38900,4.0,15.6,1.8,7.0
Asus,R558UR-DM069D,asus,8,0,15,8,69,0.0,Glossy Dark Brown,DOS,1TB,R558UR-DM069D,Intel Core i5 6th Gen 6200U,Nvidia GeForce 930MX,Yes,0.0,1920x1080 pixels,802.11 b/g/n,2.4,382.00 x 256.00 x 25.80,4.0,2.0,R Series,Yes,0.0,"Asus R558UR-DM069D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0",3MB,Yes,Unknown,5 in 1 Card Reader,Yes,Standard,10/100/1000 Base T,40990,4.0,15.6,2.3,61.0
Asus,ROG Strix GL502VT-FY026T,asus,29,0,14,14,43,0.0,Metallic Black,Windows 10 Home,1TB,GL502VT-FY026T,Intel Core i7 6th Gen 6700HQ,Nvidia,Yes,0.0,1920x1080 pixels,802.11 b/g/n,2.0,390.00 x 266.00 x 23.50,4.0,3.0,ROG Strix,Yes,0.0,"Asus Rog Strix GL502VT-FY026T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Unknown,4,Touchpad,3 x USB 3.0,6MB,Yes,2 Speakers,1 Micro SD Card Reader,Yes,Standard,10/100/1000 Base T,114900,8.0,15.6,2.6,7.0
HP,15-ay008tx,hp,15,7,34,8,36,0.0,Turbo Silver,DOS,1TB,15-ay008tx,Intel Core i5 6th Gen 6200U,AMD Radeon R5 M430,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AY008TX Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Silver)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,42000,4.0,15.6,2.3,130.0
Asus,ROG GL552VX-DM261T,asus,7,0,18,9,67,0.0,Black,Windows 10 Home,1TB,GL552VX-DM261T,Intel Core i7 6th Gen 6700HQ,Nvidia GeForce GTX 950M,Yes,0.0,1920x1080 pixels,802.11 b/g/n,2.6,385.00 x 255.00 x 32.40,4.1,1.0,ROG,Yes,0.0,"Asus Rog GL552VX-DM261T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Unknown,4,Unknown,1 x USB 2.0,6MB,Yes,Yes,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,69000,8.0,15.6,2.6,45.0
Dell,Latitude 3550,dell,57,0,14,14,14,0.0,Black,Linux,500GB,3550,Intel Core i3 4th Gen 4005U,Intel Integrated HD Graphics 4400,No,1.0,1366x768 pixels,802.11 b/g/n,2.0,376.00 x 259.00 x 20.30,3.0,4.0,Latitude,Yes,0.0,"Dell Latitude 3550 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.5 inch)",Unknown,9,Touchpad,"2 x USB 2.0, 2 x USB 3.0",3MB,Unknown,2 Speakers,8 in 1 Card Reader,Yes,Standard,Gigabit Ethernet,27990,4.0,15.5,1.7,7.0
Acer,TravelMate P2 P249-MG,acer,83,17,0,0,0,0.0,Black,Windows 10 Home,500GB,P249-MG,Intel Core i3 7th Gen 7200U,Unknown,Unknown,1.0,1920x1080 pixels,802.11 ac,1.9,343.00 x 248.00 x 23.70,4.0,3.0,TravelMate P2,Yes,0.0,"Acer Travel Mate P2-P249-MG Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Core i3, Black)",Unknown,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,SD Card Reader,Yes,Standard,Gigabit Ethernet,39999,4.0,14.0,2.5,6.0
HP,Pavilion 15-ac121tu,hp,0,25,0,0,75,0.0,Nobel Blue,Windows 10 Home,1TB,15-ac121tu,Intel Core i3 5th Gen 5005U,Nvidia GeForce 940M,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Pavilion,Yes,0.0,"HP 15-AC121TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Blue, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,33980,4.0,15.6,2.0,4.0
MSI,CX62 7QL,msi,13,0,26,7,54,0.0,Black,Windows 10 Home,1TB,CX62 7QL,Intel Core i7 7th Gen 7500U,Nvidia GeForce 720M,Yes,0.0,1920x1080 pixels,802.11 b/g/n,2.3,383.00 x 260.00 x 29.00,4.0,3.0,GX Series,Yes,0.0,"MSI CX62-7QL Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i7, Black)",Unknown,6,Touchpad,"1 x USB 2.0, 1 x USB 3.0 (Type A), 1 x USB 3.0 (Type C)",4MB,Yes,4 Speakers,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,53990,4.0,15.6,2.7,72.0
Acer,Predator G9-792,acer,22,6,17,11,44,0.0,Black,Windows 10 Home,1TB,G9-792,Intel Core i7 6th Gen 6700HQ,Nvidia GeForce GTX 980M,Yes,0.0,1920x1080 pixels,802.11 ac,4.2,423.00 x 321.50 x 39.70,4.1,4.0,Predator,Yes,0.0,"Acer Predator G9-792 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Red, 17.3 inch)",Unknown,8,Touchpad,4 x USB 3.0,6MB,Yes,4 Speakers,SD Card Reader,Yes,Standard,Gigabit Ethernet,179999,16.0,17.3,2.6,18.0
Dell,Vostro 2520,dell,5,2,35,6,52,0.0,Grey,Linux,500GB,2520,Intel Core i5 3rd Gen 3230M,AMD Radeon R5 M335,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.36,376.00 x 260.00 x 34.50,4.0,3.0,Vostro,Yes,0.0,"Dell Vostro 2520 Laptop (Linux, 2GB RAM, 320GB HDD, Intel Pentium, Grey, 14 inch)",Unknown,6,Touchpad,3 x USB 2.0,3MB,Yes,2 Speakers,3 in 1 card Reader,Yes,Standard,10/100 T,30000,4.0,15.6,2.6,155.0
Asus,X540SA-XX366D,asus,0,0,33,0,67,0.0,Silver,DOS,500GB,X540SA-XX366D,Intel Celeron Dual Core 6th Gen N3060,Intel Integrated HD Graphics,No,0.0,1366x768 pixels,802.11 b/g/n,2.0,381.00 x 252.00 x 25.40,4.0,3.0,X Series,Yes,0.0,"Asus X540SA-XX366D Laptop (DOS, 4GB RAM, Intel Celeron, Silver, 15.6 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",2MB,Unknown,Yes,SDXC Card Reader,Yes,Standard,10/100 T,18999,4.0,15.6,2.16,3.0
HP,Pavilion 15-AY554TU,hp,17,4,28,8,43,0.0,Silver,Windows 10 Home,No,15-AY554TU,Intel Core i5 6th Gen 6200U,Intel Integrated HD Graphics 520,No,0.0,1920x1080 pixels,802.11 b/g/n,2.9,384.30 x 254.60 x 24.30,4.0,3.0,Pavilion,Yes,0.0,"HP 15-AY554TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,Yes,Unknown,Yes,Standard,10/100,36500,4.0,15.6,2.3,83.0
HP,Pavilion 15-ay078tx,hp,10,4,25,12,48,0.0,Silver,DOS,1TB,15-ay078tx,Intel Core i7 6th Gen 6500U,AMD Radeon R4,Unknown,0.0,1920x1080 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Pavilion,Yes,0.0,"HP 15-AY078TX Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",4MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,Gigabit Ethernet,59000,8.0,15.6,2.5,89.0
Acer,Aspire E 15 E5-551G,acer,12,6,24,11,47,0.0,Black,Linux,1TB,E5-551G,AMD APU Quad Core A10 5th Gen A10 7300,AMD Radeon R7 M265,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.5,381.60 x 256.00 x 30.30,4.0,3.0,Aspire E 15,Yes,0.0,"Acer Aspire E E5-551G Laptop (Linux, 8GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Unknown,6,Touchpad,"2 x USB 2.0, 1 x USB 3.0",Unknown,Yes,Yes,SD Card Reader,Yes,Standard,Gigabit Ethernet,35800,8.0,15.6,1.9,66.0
HP,Pavilion 15-au114tx,hp,15,5,18,5,58,0.0,Natural Silver,Windows 10 Home,1TB,15-au114tx,Intel Core i5 7th Gen 7200U,Nvidia GeForce 940MX,Yes,0.0,1366x768 pixels,802.11 ac,2.0,383.00 x 243.00 x 22.50,4.2,3.0,Pavilion,Yes,0.0,"HP Pavilion 15-AU114TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Unknown,Yes,Standard,10/100 Base T,61603,8.0,15.6,2.5,130.0
Acer,Aspire E 15 E5-575G,acer,0,0,0,0,0,0.0,Black,Windows 10 Home,1TB,E5-575G,Intel Core i5 6th Gen 7200U,Nvidia GeForce 940MX,Yes,0.0,1366x768 pixels,802.11 b/g/n/ac,2.2,381.60 x 259.00 x 30.20,4.1,4.0,Aspire E 15,Yes,0.0,"Acer Aspire E5-575G Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, 6th Gen, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",3MB,Yes,2 Speakers,SD Card Reader,Yes,Standard,Unknown,24999,4.0,15.6,2.5,
Dell,Inspiron 5567,dell,15,6,24,9,46,0.0,Black,Windows 10 Home,1TB,5567,Intel Core i3 7th Gen 6006U,Nvidia GeForce 940MX,Yes,0.0,1920x1080 pixels,802.11 ac,2.36,390.00 x 259.00 x 23.30,4.2,3.0,Inspiron,Yes,0.0,"Dell Inspiron 5567 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Unknown,2 Speakers,SD Card Reader,Yes,Standard,10/100 Base T,27490,4.0,15.6,2.0,1462.0
HP,15-af103ax,hp,13,7,26,6,48,0.0,Turbo Silver,Windows 10 Home,1TB,15-af103ax,AMD APU Quad Core A8 6th Gen A8 7410,AMD Radeon R5 M330,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.50 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AF103AX Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Silver)",Unknown,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",2MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,25990,4.0,15.6,2.2,69.0
HP,15-ay508tx,hp,16,5,21,0,58,0.0,Silver,Windows 10 Home,1TB,15-ay508tx,Intel Core i3 5th Gen 5005U,AMD Radeon R5 M430,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AY508TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,42490,8.0,15.6,2.0,19.0
HP,Pavilion 15-au118tx,hp,29,0,29,7,36,0.0,Natural Silver,Windows 10 Home,1TB,15-au118tx,Intel Core i7 7th Gen 7500U,Intel Integrated HD Graphics 500,No,0.0,1920x1080 pixels,802.11 a/b/g,2.0,383.00 x 243.00 x 22.50,4.0,3.0,Pavilion,Yes,0.0,"HP Pavilion 15-AU118TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",Unknown,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,Gigabit Ethernet,67999,8.0,15.6,2.7,14.0
HP,15-ac045tu,hp,0,0,0,0,0,0.0,Jack Black Colour With Textured Diamond Pattern,DOS,1TB,15-ac045tu,Intel Core i5 5th Gen 5200U,Intel HD Graphics 5500,No,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AC045TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,38400,4.0,15.6,2.2,
HP,15-ac040tu,hp,30,0,0,0,70,0.0,Jack Black Colour With Textured Diamond Pattern,DOS,500GB,15-ac040tu,Intel Pentium Dual Core 5th Gen N3825U,Nvidia GeForce MX150,Yes,0.0,1366x768 pixels,802.11 b/g/n/ac,2.14,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AC040TU Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",2MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,Gigabit Ethernet,21490,4.0,15.6,1.9,10.0
Asus,X541UA-DM883D,asus,50,10,10,0,30,0.0,Silver,DOS,1TB,X541UA-DM883D,Intel Core i3 6th Gen 6006U,Intel Integrated HD Graphics,No,0.0,1920x1080 pixels,802.11 b/g/n,2.0,381.00 x 252.00 x 25.40,4.0,3.0,X Series,Yes,0.0,"Asus X541UA-DM883D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",3MB,Unknown,Yes,SDXC Card Reader,Yes,Standard,10/100 T,26999,4.0,15.6,2.0,10.0
HP,15-bs576tx,hp,50,0,50,0,0,0.0,Black,DOS,1TB,15-bs576tx,Intel Core i5 7th Gen 7200U,AMD Radeon 520 Graphics,Yes,0.0,1920x1080 pixels,802.11 b/g/n,1.86,380.00 x 253.70 x 23.80,4.0,1.0,Unknown,Yes,0.0,"HP 15-BS576TX Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Unknown,4,Touchpad,1 x USB 2.0,3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,42950,8.0,15.6,2.5,2.0
Lenovo,Yoga 510,lenovo,18,6,21,13,42,0.0,Black,Windows 10 Home,1TB,510,Intel Core i5 7th Gen 6200U,Nvidia GeForce GTX 1060,Yes,0.0,1366x768 pixels,802.11 ac,1.75,336.00 x 235.00 x 19.30,4.1,3.0,Yoga,Yes,1.0,"Lenovo Yoga 510 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 14 inch)",Yes,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,4 in 1 Card Reader,Yes,Standard,Killer GB LAN,34990,4.0,14.0,2.3,679.0
HP,15-bg001ax,hp,15,3,26,9,47,0.0,Turbo Silver,DOS,1TB,15-bg001ax,AMD APU Quad Core A8 6th Gen A8 7410,AMD Radeon R5 M430,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.00 x 254.50 x 24.10,4.0,3.0,Unknown,Yes,0.0,"HP 15-BG001AX Laptop (DOS, 4GB RAM, 1000GB HDD, AMD Turbo Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",2MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,27990,4.0,15.6,2.2,207.0
Asus,A555LF-XX366D,asus,33,67,0,0,0,0.0,Black,DOS,1TB,A555LF-XX366D,Intel Core i3 5th Gen 5010U,Nvidia GeForce GTX 1070,Yes,0.0,1366x768 pixels,802.11 ac,2.3,382.00 x 265.00 x 26.00,4.2,3.0,A Series,Yes,0.0,"Asus A555LF-XX366D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Unknown,Yes,SD Card Reader,Yes,Standard,10/100/1000 Base T,32490,4.0,15.6,2.1,3.0
HP,15-af008ax,hp,16,3,30,10,41,0.0,Turbo Silver Color With Diamond & Cross Brush Pattern,DOS,1TB,15-af008ax,AMD APU Quad Core A8 6th Gen A8 7410,Intel HD Graphics,No,0.0,1280x720 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AF008AX Laptop (DOS, 4GB RAM, 1000GB HDD, Quad Core A8, Black, 15.6 inch)",Unknown,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",2MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,24490,4.0,15.6,2.2,256.0
Asus,X554LA-XX371H,asus,33,0,17,0,50,0.0,Black,DOS,500GB,X554LA-XX371H,Intel Core i3 4th Gen 4030U,Nvidia GeForce 940MX,Yes,0.0,1366x768 pixels,802.11 ac,2.2,382.00 x 256.00 x 25.80,4.2,2.0,Unknown,Yes,0.0,"Asus X554LA-XX371H Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0",3MB,Yes,Yes,SD Card Reader,Yes,Standard,10/100 Base T,27990,4.0,15.6,1.9,6.0
HP,15-ay523tu,hp,0,0,33,0,67,0.0,Turbo Silver,Windows 10,500GB,15-ay523tu,Intel Core i3 5th Gen 5005U,Intel HD Graphics 5500,No,0.0,1366x768 pixels,802.11 ac,2.19,384.30 x 254.60 x 24.30,4.2,3.0,AY Series,Yes,0.0,"HP 15-AY523TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Core i3, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,30950,4.0,15.6,2.0,3.0
Dell,Inspiron 3000 3460,dell,0,0,0,0,0,0.0,Grey Black,Windows 10 Home,500GB,3460,Intel Core i3 4th Gen 4005u,Intel Integrated HD Graphics 5500,No,1.0,1366x768 pixels,802.11 a/b/g/n,1.9,Unknown,4.0,3.0,Inspiron 3000,Yes,1.0,"Dell Latitude 3000 3460 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Core i3, Black, 14.1 inch)",Unknown,6,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Yes,Yes,Standard,100/1000 Base T,34990,4.0,14.1,1.7,
Asus,F550CC-CJ979H,asus,25,13,38,0,25,0.0,Dark Grey,Windows 8,500GB,F550CC-CJ979H,Intel Core i3 3rd Gen 3217U,Nvidia GeForce GT 720M,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.3,380.00 x 251.00 x 31.70,4.0,1.0,F Series,Yes,1.0,"Asus F550CC-CJ979H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Silver, 15.6 inch)",Unknown,4,Touchpad,1 x USB 2.0,3MB,Yes,Yes,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,49599,4.0,15.6,1.8,8.0
Acer,Aspire E5-573,acer,0,0,38,13,50,0.0,Charcoal Black,Linux,500GB,E5-573,Intel Core i3 5th Gen 4210Y,Intel Integrated HD Graphics 5500,No,0.0,1366x768 pixels,802.11 b/g/n/ac,2.5,384.00 x 265.00 x 25.00,2.1,3.0,Aspire,Yes,0.0,"Acer Aspire E E5-573 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,Stereo Speakers,2 in 1 Card Reader,Yes,Standard,Gigabit Ethernet,25990,4.0,15.6,1.9,8.0
Asus,A540LJ-DM325D,asus,25,0,13,13,50,0.0,Chocolate Black With Hairline Texture,Windows 10 Home,1TB,A540LJ-DM325D,Intel Core i3 5th Gen 5005U,Intel Integrated HD Graphics,No,0.0,1080x1920 pixels,802.11 ac,1.9,381.40 x 251.50 x 27.20,4.2,1.0,A Series,Yes,0.0,"Asus A540LJ-DM325D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Gold, 15.6 inch)",Unknown,3,Touchpad,1 x USB 2.0,3MB,Yes,Yes,3 in 1 card Reader,Yes,Standard,Unknown,27990,4.0,15.6,2.0,8.0
HP,Pavilion 14-al010tx,hp,17,0,17,0,67,0.0,Modern Gold,Windows 10 Home,1TB,14-al010tx,Intel Core i7 6th Gen 6500U,Nvidia GeForce GTX 940MX,Yes,0.0,1920x1080 pixels,802.11 ac,1.58,338.60 x 224.30 x 19.50,4.2,3.0,Pavilion,Yes,0.0,"HP Pavilion X360 14-AL010TX Laptop (Windows 10, 12GB RAM, 128GB HDD, Intel Core i7, Gold, 14.0 Inch)",Unknown,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,Integrated 10/100,73990,12.0,14.0,2.5,12.0
HP,15-ac157tx,hp,33,0,33,33,0,0.0,Turbo Silver,DOS,500GB,15-ac157tx,Intel Core i3 5th Gen 5005U,AMD Radeon R5 M330,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.50 x 24.40,4.0,3.0,Unknown,Yes,0.0,"HP 15-AC157TX Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i3, Silver)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,30444,4.0,15.6,2.0,3.0
HP,15-ac027tx,hp,15,0,31,15,39,0.0,Jack Black Colour With Textured Diamond Pattern,DOS,1TB,15-ac027tx,Intel Core i5 5th Gen 5200U,AMD Radeon R5 M330,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AC027TX Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,45990,8.0,15.6,2.2,67.0
HP,Pavilion x360 13-s101tu,hp,67,0,0,0,33,0.0,Natural Silver,Windows 10 Home,1TB,13-s101tu,Intel Core i5 6th Gen 6200U,Intel Integrated HD Graphics 520,No,0.0,1920x1080 pixels,802.11 b/g/n/ac,1.71,327.40 x 223.60 x 22.50,4.0,3.0,Pavilion x360,Yes,1.0,"HP Pavilion X360 13-S101TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 13.3 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,Integrated 10/100,42887,4.0,13.3,2.3,9.0
HP,15-be003tx,hp,11,5,29,14,41,0.0,Jack Black,DOS,1TB,15-be003tx,Intel Core i3 5th Gen 5005U,AMD Radeon R5 M430,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.20,4.0,3.0,Unknown,Yes,0.0,"HP 15-BE003TX Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,36725,8.0,15.6,2.0,76.0
